date_time,true_positives,false_positives,true_negatives,false_negatives,precision,recall,f1,defined,duration
2025-05-19-18:32:11,252158,9553,9515660,1612,0.9635,0.9936,0.9783,9778983,23.216
2025-05-19-18:32:37,271681,9684,10127442,1511,0.9656,0.9945,0.9798,10410318,23.195
2025-05-19-18:33:03,305012,9643,7340648,1217,0.9694,0.996,0.9825,7656520,23.056
2025-05-19-18:33:28,318344,7849,7883541,937,0.9759,0.9971,0.9864,8210671,22.995
2025-05-19-18:33:54,305143,6571,7081771,739,0.9789,0.9976,0.9882,7394224,23.462
2025-05-19-18:34:20,291706,5569,9289699,660,0.9813,0.9977,0.9894,9587634,22.908
2025-05-19-18:34:46,294830,4930,8985296,772,0.9836,0.9974,0.9904,9285828,23.297
2025-05-19-18:35:12,289241,4523,8674831,594,0.9846,0.998,0.9912,8969189,23.157
2025-05-19-18:35:37,278206,4103,7814295,495,0.9855,0.9982,0.9918,8097099,23.071
2025-05-19-18:36:03,311938,4347,8064345,677,0.9863,0.9978,0.992,8381307,22.819
2025-05-19-18:36:28,338468,4608,8806109,799,0.9866,0.9976,0.9921,9149984,23.004
2025-05-19-18:36:54,276282,3848,7340847,513,0.9863,0.9981,0.9922,7621490,23.076
2025-05-19-18:37:20,261174,7511,8073629,2149,0.972,0.9918,0.9818,8344463,22.996
2025-05-19-18:37:46,279213,6739,9799345,1333,0.9764,0.9952,0.9858,10086630,23.239
2025-05-19-18:38:12,276042,6446,9800773,1097,0.9772,0.996,0.9865,10084358,22.962
2025-05-19-18:38:37,288647,5470,10687841,769,0.9814,0.9973,0.9893,10982727,22.948
2025-05-19-18:39:03,297208,5787,8468688,854,0.9809,0.9971,0.989,8772537,23.041
2025-05-19-18:39:29,304255,6080,9644461,921,0.9804,0.997,0.9886,9955717,23.017
2025-05-19-18:39:55,241006,5452,11228580,633,0.9779,0.9974,0.9875,11475671,23.241
2025-05-19-18:40:20,257329,5805,8406049,666,0.9779,0.9974,0.9876,8669849,23.066
2025-05-19-18:40:46,270317,5571,9524351,866,0.9798,0.9968,0.9882,9801105,23.109
2025-05-19-18:41:12,290002,3133,6983971,465,0.9893,0.9984,0.9938,7277571,23.072
2025-05-19-18:41:38,268367,4914,8964671,676,0.982,0.9975,0.9897,9238628,23.032
2025-05-19-18:42:04,284554,4537,8434708,686,0.9843,0.9976,0.9909,8724485,23.768
2025-05-19-18:42:30,281356,6060,10162579,790,0.9789,0.9972,0.988,10450785,23.021
2025-05-19-18:42:56,296294,5881,7800518,1372,0.9805,0.9954,0.9879,8104065,23.132
2025-05-19-18:43:22,290696,13646,8938637,1249,0.9552,0.9957,0.975,9244228,23.11
2025-05-19-18:43:47,272218,7940,9003149,2553,0.9717,0.9907,0.9811,9285860,22.935
2025-05-19-18:44:13,279845,7071,7011189,853,0.9754,0.997,0.986,7298958,23.251
2025-05-19-18:44:39,229172,6082,7941098,703,0.9741,0.9969,0.9854,8177055,23.285
2025-05-19-18:45:05,298844,4168,8183996,585,0.9862,0.998,0.9921,8487593,23.122
2025-05-19-18:45:31,234378,4108,9185118,503,0.9828,0.9979,0.9903,9424107,23.202
2025-05-19-18:45:57,353929,5787,9501704,710,0.9839,0.998,0.9909,9862130,23.175
2025-05-19-18:46:23,273986,4576,8256119,557,0.9836,0.998,0.9907,8535238,22.933
2025-05-19-18:46:49,242627,4363,8871906,503,0.9823,0.9979,0.9901,9119399,23.159
2025-05-19-18:47:15,294669,3416,8464888,680,0.9885,0.9977,0.9931,8763653,23.0
2025-05-19-18:47:41,241041,4096,8275568,565,0.9833,0.9977,0.9904,8521270,23.205
2025-05-19-18:48:07,285839,3853,7418673,449,0.9867,0.9984,0.9925,7708814,23.269
2025-05-19-18:48:33,236842,3582,8208736,381,0.9851,0.9984,0.9917,8449541,23.167
2025-05-19-18:48:58,279366,3419,9251577,507,0.9879,0.9982,0.993,9534869,23.123
2025-05-19-18:49:24,283007,3977,8806404,473,0.9861,0.9983,0.9922,9093861,23.3
2025-05-19-18:49:50,285756,3317,7865153,390,0.9885,0.9986,0.9936,8154616,22.976
2025-05-19-18:50:16,264846,2911,8813174,566,0.9891,0.9979,0.9935,9081497,23.42
2025-05-19-18:50:42,300702,3681,9681151,345,0.9879,0.9989,0.9934,9985879,22.757
2025-05-19-18:51:07,319769,3388,8312183,356,0.9895,0.9989,0.9942,8635696,22.887
2025-05-19-18:51:33,278770,3337,7702728,483,0.9882,0.9983,0.9932,7985318,23.191
2025-05-19-18:51:59,275085,2974,8998569,508,0.9893,0.9982,0.9937,9277136,23.288
2025-05-19-18:52:25,274811,4176,8652828,395,0.985,0.9986,0.9918,8932210,22.843
2025-05-19-18:52:51,274454,3482,8667005,409,0.9875,0.9985,0.993,8945350,23.11
2025-05-19-18:53:17,272173,2967,7300127,491,0.9892,0.9982,0.9937,7575758,23.254
2025-05-19-18:53:43,299789,4316,8990300,579,0.9858,0.9981,0.9919,9294984,23.191
2025-05-19-18:54:08,265570,3733,10303994,582,0.9861,0.9978,0.9919,10573879,23.072
2025-05-19-18:54:34,333900,3815,9447165,561,0.9887,0.9983,0.9935,9785441,23.073
2025-05-19-18:55:00,326974,2865,7965490,526,0.9913,0.9984,0.9948,8295855,23.085
2025-05-19-18:55:26,262133,3405,8178864,314,0.9872,0.9988,0.993,8444716,23.094
2025-05-19-18:55:52,256134,2176,7909616,448,0.9916,0.9983,0.9949,8168374,23.032
2025-05-19-18:56:17,250947,2590,7564621,383,0.9898,0.9985,0.9941,7818541,22.795
2025-05-19-18:56:43,300632,3247,7980989,344,0.9893,0.9989,0.9941,8285212,23.119
2025-05-19-18:57:09,271110,2473,8085799,399,0.991,0.9985,0.9947,8359781,23.05
2025-05-19-18:57:35,295923,4310,8080276,1142,0.9856,0.9962,0.9909,8381651,23.195
2025-05-19-18:58:01,269515,6192,7253731,1131,0.9775,0.9958,0.9866,7530569,23.001
2025-05-19-18:58:26,275459,11166,8044715,867,0.961,0.9969,0.9786,8332207,22.829
2025-05-19-18:58:52,288480,7109,8578412,1321,0.9759,0.9954,0.9856,8875322,23.217
2025-05-19-18:59:18,268394,5563,7974658,787,0.9797,0.9971,0.9883,8249402,23.001
2025-05-19-18:59:43,256666,5363,7594316,677,0.9795,0.9974,0.9884,7857022,22.954
2025-05-19-19:00:09,316114,4595,8040643,634,0.9857,0.998,0.9918,8361986,22.79
2025-05-19-19:00:35,268963,4341,9050644,575,0.9841,0.9979,0.9909,9324523,23.07
2025-05-19-19:01:00,274751,4811,7197535,639,0.9828,0.9977,0.9902,7477736,23.149
2025-05-19-19:01:26,248071,4067,7839331,628,0.9839,0.9975,0.9906,8092097,22.893
2025-05-19-19:01:52,244417,4069,8425607,542,0.9836,0.9978,0.9907,8674635,23.03
2025-05-19-19:02:17,271574,3387,9048809,581,0.9877,0.9979,0.9927,9324351,23.151
2025-05-19-19:02:43,296065,3490,8161437,378,0.9883,0.9987,0.9935,8461370,23.025
2025-05-19-19:03:09,255165,4344,8688762,879,0.9833,0.9966,0.9899,8949150,22.936
2025-05-19-19:03:34,312801,3606,8104776,507,0.9886,0.9984,0.9935,8421690,22.54
2025-05-19-19:03:59,270231,3708,7800528,455,0.9865,0.9983,0.9924,8074922,23.052
2025-05-19-19:04:25,285794,3938,9699444,524,0.9864,0.9982,0.9923,9989700,22.904
2025-05-19-19:04:51,301510,2717,7271228,325,0.9911,0.9989,0.995,7575780,23.095
2025-05-19-19:05:16,298685,2402,5635973,281,0.992,0.9991,0.9955,5937341,23.155
2025-05-19-19:05:42,255886,2985,8602657,348,0.9885,0.9986,0.9935,8861876,23.054
2025-05-19-19:06:08,272705,3113,11391991,342,0.9887,0.9987,0.9937,11668151,22.966
2025-05-19-19:06:33,261058,2819,8573994,418,0.9893,0.9984,0.9938,8838289,22.796
2025-05-19-19:06:59,252960,2320,7797626,338,0.9909,0.9987,0.9948,8053244,23.073
2025-05-19-19:07:24,266792,3020,8982664,314,0.9888,0.9988,0.9938,9252790,22.924
2025-05-19-19:07:50,273347,2630,8499014,511,0.9905,0.9981,0.9943,8775502,23.095
2025-05-19-19:08:16,255387,3665,9120858,527,0.9859,0.9979,0.9919,9380437,23.136
2025-05-19-19:08:42,254952,2699,8706484,380,0.9895,0.9985,0.994,8964515,23.111
2025-05-19-19:09:08,275717,3124,7407194,437,0.9888,0.9984,0.9936,7686472,22.928
2025-05-19-19:09:34,319544,3598,7271415,422,0.9889,0.9987,0.9937,7594979,23.213
2025-05-19-19:09:59,279161,2797,9000906,403,0.9901,0.9986,0.9943,9283267,23.126
2025-05-19-19:10:25,304734,2780,7642072,356,0.991,0.9988,0.9949,7949942,23.077
2025-05-19-19:10:51,314031,2519,7795496,305,0.992,0.999,0.9955,8112351,23.094
2025-05-19-19:11:17,256553,2652,8093627,477,0.9898,0.9981,0.9939,8353309,22.872
2025-05-19-19:11:43,243201,2213,10358855,253,0.991,0.999,0.995,10604522,23.04
2025-05-19-19:12:09,274857,2256,9311860,284,0.9919,0.999,0.9954,9589257,23.096
2025-05-19-19:12:34,308267,2607,8964037,376,0.9916,0.9988,0.9952,9275287,23.048
2025-05-19-19:13:00,322782,2924,7499164,292,0.991,0.9991,0.995,7825162,23.128
2025-05-19-19:13:26,287684,2323,6765004,310,0.992,0.9989,0.9954,7055321,22.903
2025-05-19-19:13:52,254978,2321,7260437,322,0.991,0.9987,0.9948,7518058,23.03
2025-05-19-19:14:18,258992,2294,6165803,334,0.9912,0.9987,0.995,6427423,23.085
2025-05-19-19:14:44,282764,2034,8153006,281,0.9929,0.999,0.9959,8438085,23.047
2025-05-19-19:15:09,215300,2171,7548567,213,0.99,0.999,0.9945,7766251,23.069
2025-05-19-19:15:36,254538,2005,8512764,351,0.9922,0.9986,0.9954,8769658,23.157
2025-05-19-19:16:01,286752,2812,8969553,317,0.9903,0.9989,0.9946,9259434,22.886
2025-05-19-19:16:27,283840,2885,6007864,309,0.9899,0.9989,0.9944,6294898,23.236
2025-05-19-19:16:53,276508,2091,7834787,509,0.9925,0.9982,0.9953,8113895,22.934
2025-05-19-19:17:19,268266,2634,8831516,249,0.9903,0.9991,0.9947,9102665,23.07
2025-05-19-19:17:44,307004,2146,8349834,213,0.9931,0.9993,0.9962,8659197,22.913
2025-05-19-19:18:10,265494,2292,8007451,314,0.9914,0.9988,0.9951,8275551,23.061
2025-05-19-19:18:36,289141,1875,8555567,233,0.9936,0.9992,0.9964,8846816,23.049
2025-05-19-19:19:01,253431,2234,8932859,245,0.9913,0.999,0.9951,9188769,22.934
2025-05-19-19:19:27,246614,1960,7246544,262,0.9921,0.9989,0.9955,7495380,22.985
2025-05-19-19:19:53,289676,1901,9138823,183,0.9935,0.9994,0.9964,9430583,22.874
2025-05-19-19:20:19,266852,13532,9046224,1287,0.9517,0.9952,0.973,9327895,23.145
2025-05-19-19:20:44,251405,6318,9054440,1027,0.9755,0.9959,0.9856,9313190,22.93
2025-05-19-19:21:10,262902,8950,8806086,1542,0.9671,0.9942,0.9804,9079480,22.958
2025-05-19-19:21:36,259522,4707,7290424,823,0.9822,0.9968,0.9895,7555476,23.041
2025-05-19-19:22:02,273416,5800,10211106,576,0.9792,0.9979,0.9885,10490898,23.092
2025-05-19-19:22:27,262023,3487,7161381,576,0.9869,0.9978,0.9923,7427467,22.871
2025-05-19-19:22:53,304509,4359,8460295,499,0.9859,0.9984,0.9921,8769662,23.294
2025-05-19-19:23:19,251552,3501,8216398,869,0.9863,0.9966,0.9914,8472320,23.157
2025-05-19-19:23:45,252557,3589,7253370,389,0.986,0.9985,0.9922,7509905,23.209
2025-05-19-19:24:11,272299,3278,7880394,511,0.9881,0.9981,0.9931,8156482,22.948
2025-05-19-19:24:37,236349,2311,8083208,373,0.9903,0.9984,0.9944,8322241,23.126
2025-05-19-19:25:03,305770,3541,6588787,347,0.9886,0.9989,0.9937,6898445,22.932
2025-05-19-19:25:28,343637,4186,8264488,593,0.988,0.9983,0.9931,8612904,22.91
2025-05-19-19:25:54,291879,2603,9155136,386,0.9912,0.9987,0.9949,9450004,22.888
2025-05-19-19:26:20,277789,2976,7318680,379,0.9894,0.9986,0.994,7599824,23.059
2025-05-19-19:26:46,269696,2201,8462297,428,0.9919,0.9984,0.9951,8734622,22.834
2025-05-19-19:27:11,321601,3281,9178221,574,0.9899,0.9982,0.994,9503677,23.129
2025-05-19-19:27:37,285336,2093,7830796,410,0.9927,0.9986,0.9956,8118635,23.032
2025-05-19-19:28:03,277604,2689,7007600,338,0.9904,0.9988,0.9946,7288231,23.112
2025-05-19-19:28:29,248450,2596,7860447,329,0.9897,0.9987,0.9941,8111822,23.12
2025-05-19-19:28:55,240809,111450,10057564,29429,0.6836,0.8911,0.7737,10439252,23.85
2025-05-19-19:29:21,252391,141392,8767640,23935,0.6409,0.9134,0.7533,9185358,23.261
2025-05-19-19:29:47,239364,88187,9385981,12212,0.7308,0.9515,0.8266,9725744,23.308
2025-05-19-19:30:14,226103,51592,11075579,10777,0.8142,0.9545,0.8788,11364051,23.489
2025-05-19-19:30:40,260035,48334,8667457,6580,0.8433,0.9753,0.9045,8982406,23.441
2025-05-19-19:31:06,287480,30858,8192790,3920,0.9031,0.9865,0.943,8515048,23.115
2025-05-19-19:31:32,266332,29909,9160183,3644,0.899,0.9865,0.9407,9460068,22.987
2025-05-19-19:31:58,303384,23577,8873580,3071,0.9279,0.99,0.9579,9203612,23.16
2025-05-19-19:32:24,258619,17304,9260182,2371,0.9373,0.9909,0.9634,9538476,23.064
2025-05-19-19:32:50,244774,14775,8046860,2021,0.9431,0.9918,0.9668,8308430,22.842
2025-05-19-19:33:16,272867,11534,9535643,1509,0.9594,0.9945,0.9767,9821553,23.127
2025-05-19-19:33:42,269893,8997,8766435,1310,0.9677,0.9952,0.9813,9046635,23.227
2025-05-19-19:34:08,303567,26886,7233603,2826,0.9186,0.9908,0.9533,7566882,23.19
2025-05-19-19:34:34,266420,17485,7540070,2083,0.9384,0.9922,0.9646,7826058,23.189
2025-05-19-19:35:00,294355,14146,7808328,2537,0.9541,0.9915,0.9724,8119366,23.118
2025-05-19-19:35:26,269392,11080,7857080,1472,0.9605,0.9946,0.9772,8139024,22.96
2025-05-19-19:35:52,226607,8360,9891164,1866,0.9644,0.9918,0.9779,10127997,22.952
2025-05-19-19:36:18,247125,7908,8828301,1295,0.969,0.9948,0.9817,9084629,23.14
2025-05-19-19:36:44,315266,8888,8582790,1290,0.9726,0.9959,0.9841,8908234,23.052
2025-05-19-19:37:10,285067,6288,10187636,760,0.9784,0.9973,0.9878,10479751,23.058
2025-05-19-19:37:36,271338,4694,11692022,870,0.983,0.9968,0.9899,11968924,23.1
2025-05-19-19:38:02,282473,6458,8918055,918,0.9776,0.9968,0.9871,9207904,23.043
2025-05-19-19:38:28,250378,5828,9387862,791,0.9773,0.9969,0.987,9644859,22.9
2025-05-19-19:38:53,269064,5096,7546957,926,0.9814,0.9966,0.9889,7822043,22.882
2025-05-19-19:39:19,292931,4590,8358698,1163,0.9846,0.996,0.9903,8657382,22.984
2025-05-19-19:39:45,247307,8338,8196005,1165,0.9674,0.9953,0.9811,8452815,23.039
2025-05-19-19:40:11,267034,7882,9453023,1071,0.9713,0.996,0.9835,9729010,22.988
2025-05-19-19:40:37,291487,5819,8114470,750,0.9804,0.9974,0.9889,8412526,23.302
2025-05-19-19:41:03,304321,6180,7715546,771,0.9801,0.9975,0.9887,8026818,23.105
2025-05-19-19:41:29,277575,6265,8973658,843,0.9779,0.997,0.9874,9258341,23.079
2025-05-19-19:41:56,241903,16519,8431151,7107,0.9361,0.9715,0.9534,8696680,23.116
2025-05-19-19:42:22,267761,23702,7364905,2896,0.9187,0.9893,0.9527,7659264,23.501
2025-05-19-19:42:48,249450,13623,7833971,1935,0.9482,0.9923,0.9698,8098979,23.1
2025-05-19-19:43:14,268987,9636,7271498,1417,0.9654,0.9948,0.9799,7551538,23.195
2025-05-19-19:43:40,233740,11851,8505542,1345,0.9517,0.9943,0.9725,8752478,23.026
2025-05-19-19:44:06,287814,7147,8603628,1033,0.9758,0.9964,0.986,8899622,22.942
2025-05-19-19:44:32,254511,6131,8524315,863,0.9765,0.9966,0.9864,8785820,23.033
2025-05-19-19:44:58,267367,5472,7506595,819,0.9799,0.9969,0.9884,7780253,23.169
2025-05-19-19:45:24,240142,4926,8543045,677,0.9799,0.9972,0.9885,8788790,22.971
2025-05-19-19:45:50,272627,5285,7007217,793,0.981,0.9971,0.989,7285922,22.966
2025-05-19-19:46:16,224460,5168,10451166,685,0.9775,0.997,0.9871,10681479,23.106
2025-05-19-19:46:42,261005,4604,9360075,575,0.9827,0.9978,0.9902,9626259,22.988
2025-05-19-19:47:08,281127,3593,10386277,482,0.9874,0.9983,0.9928,10671479,23.253
2025-05-19-19:47:35,288704,7864,10296176,1143,0.9735,0.9961,0.9846,10593887,23.46
2025-05-19-19:48:01,277076,8518,8744474,1058,0.9702,0.9962,0.983,9031126,23.231
2025-05-19-19:48:28,224265,8729,8389116,1593,0.9625,0.9929,0.9775,8623703,23.168
2025-05-19-19:48:54,269126,5653,9173603,1111,0.9794,0.9959,0.9876,9449493,23.256
2025-05-19-19:49:20,285065,6037,6938596,800,0.9793,0.9972,0.9882,7230498,23.357
2025-05-19-19:49:46,257704,4274,7704334,726,0.9837,0.9972,0.9904,7967038,22.856
2025-05-19-19:50:12,273852,5334,9334201,610,0.9809,0.9978,0.9893,9613997,23.544
2025-05-19-19:50:38,257192,4309,9215690,760,0.9835,0.9971,0.9902,9477951,23.226
2025-05-19-19:51:04,300598,4763,8921933,608,0.9844,0.998,0.9911,9227902,23.007
2025-05-19-19:51:30,277618,6877,8099916,949,0.9758,0.9966,0.9861,8385360,23.106
2025-05-19-19:51:56,268472,5228,9386126,710,0.9809,0.9974,0.9891,9660536,23.219
2025-05-19-19:52:22,267189,4879,8738976,459,0.9821,0.9983,0.9901,9011503,23.189
2025-05-19-19:52:48,297574,5063,7500599,813,0.9833,0.9973,0.9902,7804049,23.156
2025-05-19-19:53:15,240103,5172,8589168,720,0.9789,0.997,0.9879,8835163,23.124
2025-05-19-19:53:41,260933,5420,7924172,573,0.9797,0.9978,0.9886,8191098,23.001
2025-05-19-19:54:07,264376,4705,8291116,849,0.9825,0.9968,0.9896,8561046,23.572
2025-05-19-19:54:33,319726,3730,7855208,795,0.9885,0.9975,0.993,8179459,23.272
2025-05-19-19:55:00,256603,4529,7607115,454,0.9827,0.9982,0.9904,7868701,22.981
2025-05-19-19:55:26,276441,4291,7500898,574,0.9847,0.9979,0.9913,7782204,23.663
2025-05-19-19:55:52,258059,3971,7550236,704,0.9848,0.9973,0.991,7812970,22.907
2025-05-19-19:56:19,265445,4483,7589286,406,0.9834,0.9985,0.9909,7859620,23.15
2025-05-19-19:56:45,244790,3382,7847761,542,0.9864,0.9978,0.992,8096475,23.399
2025-05-19-19:57:12,221985,3748,8030912,415,0.9834,0.9981,0.9907,8257060,22.945
2025-05-19-19:57:38,249236,3143,9144931,498,0.9875,0.998,0.9927,9397808,23.007
2025-05-19-19:58:04,286533,4235,10243033,624,0.9854,0.9978,0.9916,10534425,23.015
2025-05-19-19:58:31,230492,3961,8604299,649,0.9831,0.9972,0.9901,8839401,23.252
2025-05-19-19:58:57,274804,3453,8810761,515,0.9876,0.9981,0.9928,9089533,22.94
2025-05-19-19:59:23,310277,4670,8009933,671,0.9852,0.9978,0.9915,8325551,22.9
2025-05-19-19:59:49,226954,3413,7903128,427,0.9852,0.9981,0.9916,8133922,22.809
2025-05-19-20:00:15,250084,2823,7731356,403,0.9888,0.9984,0.9936,7984666,23.059
2025-05-19-20:00:41,281960,3442,8780276,442,0.9879,0.9984,0.9932,9066120,22.986
2025-05-19-20:01:07,273161,3191,8221341,400,0.9885,0.9985,0.9935,8498093,23.064
2025-05-19-20:01:33,234368,2216,10643730,454,0.9906,0.9981,0.9943,10880768,22.999
2025-05-19-20:01:59,293650,2911,8202731,447,0.9902,0.9985,0.9943,8499739,23.102
2025-05-19-20:02:26,257623,2467,10207716,349,0.9905,0.9986,0.9946,10468155,23.225
2025-05-19-20:02:52,252284,12359,8359242,1962,0.9533,0.9923,0.9724,8625847,23.34
2025-05-19-20:03:18,273126,11338,9101415,5713,0.9601,0.9795,0.9697,9391592,23.199
2025-05-19-20:03:45,254744,14054,9274809,1464,0.9477,0.9943,0.9704,9545071,23.171
2025-05-19-20:04:10,264519,12526,8669855,1572,0.9548,0.9941,0.974,8948472,22.803
2025-05-19-20:04:37,291062,10021,7784564,1652,0.9667,0.9944,0.9803,8087299,23.585
2025-05-19-20:05:03,274940,11064,9046277,1363,0.9613,0.9951,0.9779,9333644,23.209
2025-05-19-20:05:29,214656,7685,9107722,991,0.9654,0.9954,0.9802,9331054,23.129
2025-05-19-20:05:56,229634,7117,8592301,882,0.9699,0.9962,0.9829,8829934,23.194
2025-05-19-20:06:22,226713,5204,7931556,496,0.9776,0.9978,0.9876,8163969,23.417
2025-05-19-20:06:48,251397,4933,9927254,913,0.9808,0.9964,0.9885,10184497,23.128
2025-05-19-20:07:15,244669,6887,9442861,818,0.9726,0.9967,0.9845,9695235,23.147
2025-05-19-20:07:41,246184,4331,8369486,536,0.9827,0.9978,0.9902,8620537,23.178
2025-05-19-20:08:07,269520,5651,8842096,633,0.9795,0.9977,0.9885,9117900,23.001
2025-05-19-20:08:33,259362,3615,7423296,573,0.9863,0.9978,0.992,7686846,23.107
2025-05-19-20:09:00,264070,5149,8079445,674,0.9809,0.9975,0.9891,8349338,23.25
2025-05-19-20:09:26,262538,5000,10762771,582,0.9813,0.9978,0.9895,11030891,22.917
2025-05-19-20:09:52,229132,4642,9330214,578,0.9801,0.9975,0.9887,9564566,22.947
2025-05-19-20:10:18,267281,14091,7295387,2251,0.9499,0.9916,0.9703,7579010,23.111
2025-05-19-20:10:44,248124,12765,8711843,2391,0.9511,0.9905,0.9704,8975123,23.161
2025-05-19-20:11:10,300239,10987,8131455,1548,0.9647,0.9949,0.9796,8444229,23.087
2025-05-19-20:11:36,217770,6173,7583990,1319,0.9724,0.994,0.9831,7809252,23.223
2025-05-19-20:12:03,257070,6211,8626883,796,0.9764,0.9969,0.9866,8890960,23.22
2025-05-19-20:12:29,240551,5517,8738036,850,0.9776,0.9965,0.9869,8984954,22.886
2025-05-19-20:12:55,274453,6684,8828409,757,0.9762,0.9972,0.9866,9110303,23.057
2025-05-19-20:13:21,239241,7991,8435375,874,0.9677,0.9964,0.9818,8683481,23.175
2025-05-19-20:13:47,250046,5375,7100385,1051,0.979,0.9958,0.9873,7356857,23.11
2025-05-19-20:14:14,276541,5804,8897327,549,0.9794,0.998,0.9886,9180221,23.24
2025-05-19-20:14:40,224275,3800,8752525,538,0.9833,0.9976,0.9904,8981138,23.083
2025-05-19-20:15:06,252236,6040,8549104,598,0.9766,0.9976,0.987,8807978,23.104
2025-05-19-20:15:32,239054,3932,8627644,428,0.9838,0.9982,0.991,8871058,22.969
2025-05-19-20:15:58,228371,4620,8307699,605,0.9802,0.9974,0.9887,8541295,22.923
2025-05-19-20:16:24,233943,4301,10440886,603,0.9819,0.9974,0.9896,10679733,23.218
2025-05-19-20:16:50,258050,3226,10605880,471,0.9877,0.9982,0.9929,10867627,23.224
2025-05-19-20:17:16,229283,3858,8783666,488,0.9835,0.9979,0.9906,9017295,22.919
2025-05-19-20:17:42,271581,3535,7732457,626,0.9872,0.9977,0.9924,8008199,23.171
2025-05-19-20:18:09,270647,5450,8181899,706,0.9803,0.9974,0.9888,8458702,23.146
2025-05-19-20:18:35,274788,5604,7464369,661,0.98,0.9976,0.9887,7745422,23.181
2025-05-19-20:19:01,274120,3557,8135358,549,0.9872,0.998,0.9926,8413584,23.055
2025-05-19-20:19:27,317404,4271,9001433,577,0.9867,0.9982,0.9924,9323685,22.948
2025-05-19-20:19:54,268792,3915,8152743,447,0.9856,0.9983,0.992,8425897,23.167
2025-05-19-20:20:20,270844,3797,8909725,607,0.9862,0.9978,0.9919,9184973,23.028
2025-05-19-20:20:46,265836,3544,8088296,402,0.9868,0.9985,0.9926,8358078,23.095
2025-05-19-20:21:12,260225,3250,8913352,365,0.9877,0.9986,0.9931,9177192,22.928
2025-05-19-20:21:38,257423,2737,8905886,326,0.9895,0.9987,0.9941,9166372,23.204
2025-05-19-20:22:04,279055,3230,9557102,313,0.9886,0.9989,0.9937,9839700,23.141
2025-05-19-20:22:31,242952,2539,8996963,411,0.9897,0.9983,0.994,9242865,23.095
2025-05-19-20:22:57,258953,4246,7674765,405,0.9839,0.9984,0.9911,7938369,23.232
2025-05-19-20:23:23,277343,3342,8890291,418,0.9881,0.9985,0.9933,9171394,23.19
2025-05-19-20:23:49,266984,2789,8114776,462,0.9897,0.9983,0.9939,8385011,23.005
2025-05-19-20:24:15,272410,3277,7426773,360,0.9881,0.9987,0.9934,7702820,22.925
2025-05-19-20:24:41,245190,3885,7091558,508,0.9844,0.9979,0.9911,7341141,23.149
2025-05-19-20:25:08,267773,3107,8662425,511,0.9885,0.9981,0.9933,8933816,23.119
2025-05-19-20:25:34,238426,3953,9135776,482,0.9837,0.998,0.9908,9378637,23.112
2025-05-19-20:26:00,275456,3531,10059514,405,0.9873,0.9985,0.9929,10338906,23.201
2025-05-19-20:26:26,253153,3180,10013144,406,0.9876,0.9984,0.993,10269883,23.184
2025-05-19-20:26:53,254688,3975,7864142,330,0.9846,0.9987,0.9916,8123135,23.199
2025-05-19-20:27:19,289476,2219,8279382,396,0.9924,0.9986,0.9955,8571473,23.108
2025-05-19-20:27:45,271574,3278,7059358,285,0.9881,0.999,0.9935,7334495,23.213
2025-05-19-20:28:11,235651,2215,8649684,361,0.9907,0.9985,0.9946,8887911,22.868
2025-05-19-20:28:37,233916,2901,8451232,351,0.9878,0.9985,0.9931,8688400,22.945
2025-05-19-20:29:04,280126,3601,7969386,454,0.9873,0.9984,0.9928,8253567,23.132
2025-05-19-20:29:30,223190,2133,9132112,435,0.9905,0.9981,0.9943,9357870,23.209
2025-05-19-20:29:56,230093,2799,8509582,489,0.988,0.9979,0.9929,8742963,23.105
2025-05-19-20:30:22,259622,3928,9192419,427,0.9851,0.9984,0.9917,9456396,23.167
2025-05-19-20:30:48,295309,2982,8107499,378,0.99,0.9987,0.9943,8406168,23.097
2025-05-19-20:31:15,261397,3217,7426630,485,0.9878,0.9981,0.993,7691729,23.236
2025-05-19-20:31:41,222581,3781,8670421,292,0.9833,0.9987,0.9909,8897075,22.869
2025-05-19-20:32:07,255905,2575,8961593,456,0.99,0.9982,0.9941,9220529,22.824
2025-05-19-20:32:33,279935,3363,8522693,359,0.9881,0.9987,0.9934,8806350,23.195
2025-05-19-20:32:59,252604,2439,7252107,412,0.9904,0.9984,0.9944,7507562,23.125
2025-05-19-20:33:26,265171,2691,7411775,355,0.99,0.9987,0.9943,7679992,23.092
2025-05-19-20:33:52,235272,2259,9158210,397,0.9905,0.9983,0.9944,9396138,23.204
2025-05-19-20:34:18,270804,2923,10361188,343,0.9893,0.9987,0.994,10635258,23.147
2025-05-19-20:34:44,271289,2973,7245006,367,0.9892,0.9986,0.9939,7519635,23.03
2025-05-19-20:35:10,267008,2577,6671204,322,0.9904,0.9988,0.9946,6941111,23.108
2025-05-19-20:35:36,286638,2782,8530006,313,0.9904,0.9989,0.9946,8819739,23.131
2025-05-19-20:36:03,232434,2332,8885135,383,0.9901,0.9984,0.9942,9120284,23.248
2025-05-19-20:36:29,235988,2199,8274536,211,0.9908,0.9991,0.9949,8512934,23.04
2025-05-19-22:20:57,262661,9909,8491877,7168,0.9636,0.9734,0.9685,8771615,23.94
2025-05-19-22:21:23,257353,13476,8575785,1801,0.9502,0.9931,0.9712,8848415,22.959
2025-05-19-22:21:50,241149,11960,7910225,2009,0.9527,0.9917,0.9719,8165343,22.806
